id,name,mass (g),fall,year,GeoLocation
52380,San Juan 039,38.5,Found,2009,"(-25.371, -69.8975)"
52381,San Juan 043,26.4,Found,2009,"(-25.443167, -69.8825)"
52382,San Juan 044,120,Found,2009,"(-25.443667, -69.884)"
52383,San Juan 046,57.4,Found,2009,"(-25.442333, -69.864667)"
52384,San Juan 047,14.1,Found,2009,"(-25.443, -69.863667)"
52385,San Juan 048,10.6,Found,2009,"(-25.447333, -69.8835)"
52386,San Juan 049,41.8,Found,2009,"(-25.439333, -69.886333)"
52387,San Juan 050,29.4,Found,2009,"(-25.439667, -69.8865)"
52388,San Juan 051,117,Found,2009,"(-25.438667, -69.8865)"
52389,Dhofar 1515,1450,Found,2008,"(18.52533, 54.61717)"
52390,Dhofar 1516,1134,Found,2008,"(18.40867, 54.59533)"
52391,Dhofar 1517,1064,Found,2008,"(18.92633, 54.41283)"
52392,Dhofar 1518,450,Found,2008,"(18.732, 54.3845)"
52393,Dhofar 1520,1490,Found,2008,"(18.6845, 54.53967)"
52394,Dhofar 1521,1940,Found,2008,"(18.40167, 54.54717)"
52395,Dhofar 1522,625,Found,2008,"(18.67133, 54.68167)"
52396,Sayh al Uhaymir 484,908,Found,2008,"(20.78617, 57.14967)"
52397,Dhofar 1524,4652,Found,2008,"(18.51133, 54.60783)"
52398,Dhofar 1525,6476,Found,2008,"(18.77633, 54.39633)"
52399,Dhofar 1530,2118,Found,2006,"(18.21917, 54.31533)"
52400,Dhofar 1531,2100,Found,2006,"(18.21917, 54.31533)"
52401,Dhofar 1532,487,Found,2006,"(19.0095, 54.50217)"
52402,Dhofar 1533,341,Found,2006,"(18.35117, 54.532)"
52403,Dhofar 1534,3045,Found,2006,"(18.18467, 54.58917)"
52404,Dhofar 1536,176,Found,2006,"(19.2195, 54.92133)"
52405,Dhofar 1537,48,Found,2006,"(18.52867, 54.642)"
52406,Dhofar 1539,1614,Found,2006,"(18.26667, 54.425)"
52407,Dhofar 1545,1013,Found,2008,"(18.5745, 54.59033)"
52408,Dhofar 1551,451,Found,2008,"(18.63333, 54.3475)"
52409,Sayh al Uhaymir 495,92,Found,2008,"(20.7025, 57.11117)"
52410,Sayh al Uhaymir 496,732,Found,2009,"(20.52783, 57.4045)"
52411,Dhofar 1555,605,Found,2009,"(18.64717, 54.52833)"
52412,Fuhe,23000,Fell,1945,"(31.47556, 113.56694)"
52413,Nicolás Levalle,60000,Found,1956,"(-38.85028, -62.87889)"
52414,Galleta Flat,392,Found,2009,"(32.00415, -110.37503)"
52415,Dhofar 1535,2008,Found,2006,"(18.515, 54.1055)"
52416,Dhofar 1542,500,Found,2008,"(18.17417, 54.28133)"
52417,Dhofar 1543,1734,Found,2008,"(18.222, 54.31783)"
52418,Dhofar 1544,2808,Found,2008,"(18.36367, 54.56533)"
52419,Dhofar 1546,119,Found,2008,"(18.5345, 54.64)"
52420,Dhofar 1547,380,Found,2008,"(18.585, 54.28)"
52421,Dhofar 1548,4070,Found,2008,"(18.647, 54.1755)"
52422,Dhofar 1550,624,Found,2008,"(18.59083, 54.543)"
52423,Sayh al Uhaymir 494,149,Found,2008,"(20.19867, 56.80917)"
52424,Dhofar 1553,1006,Found,2009,"(18.85033, 54.3845)"
52425,Dhofar 1554,3954,Found,2009,"(18.66667, 54.15083)"
52426,Dhofar 1556,1722,Found,2009,"(18.72883, 54.57717)"
52427,Sayh al Uhaymir 497,415,Found,2009,"(20.21167, 56.60467)"
52428,Dhofar 1557,432,Found,2009,"(18.4605, 54.658)"
52429,Sayh al Uhaymir 498,4053,Found,2009,"(20.532, 57.335)"
52430,Sayh al Uhaymir 499,15900,Found,2009,"(20.76467, 57.26967)"
52431,Sayh al Uhaymir 500,1269,Found,2009,"(20.12617, 56.56283)"
52432,Sayh al Uhaymir 501,954,Found,2009,"(20.78533, 57.26867)"
52433,Dhofar 1567,341,Found,2009,"(18.96217, 54.18967)"
52434,Dhofar 1568,1460,Found,2009,"(18.88333, 54.68383)"
52435,Dhofar 1569,345,Found,2005,"(18.64867, 54.43083)"
52436,Dhofar 1570,948,Found,2006,"(18.68783, 54.41217)"
52460,Lucerne Valley 089,2.6,Found,2007,"(34.48972, -116.98128)"
52461,Lucerne Valley 090,30.7,Found,2007,"(34.48823, -116.97797)"
52462,Lucerne Valley 091,12.7,Found,2007,"(34.48075, -116.9788)"
52463,Lucerne Valley 092,0.6,Found,2007,"(34.48148, -116.95325)"
52464,Lucerne Valley 093,3.93,Found,2007,"(34.4887, -116.9788)"
52465,Lucerne Valley 120,43.1,Found,2010,"(34.48388, -116.9501)"
52466,Northwest Africa 6396,162,Found,2010,"(0.0, 0.0)"
52467,Northwest Africa 6397,215.8,Found,2010,"(0.0, 0.0)"
52468,Northwest Africa 6398,372.3,Found,2010,"(0.0, 0.0)"
52469,Northwest Africa 6399,401,Found,2005,"(0.0, 0.0)"
52470,Northwest Africa 6400,850,Found,2007,"(0.0, 0.0)"
52526,Lucerne Valley 094,3.5,Found,2008,"(34.48712, -116.96147)"
52527,Lucerne Valley 095,1.1,Found,2008,"(34.48657, -116.9592)"
52528,Lucerne Valley 096,7.3,Found,2008,"(34.48662, -116.9564)"
52529,Lucerne Valley 097,6.5,Found,2008,"(34.48565, -116.95673)"
52530,Lucerne Valley 098,1.5,Found,2008,"(34.48703, -116.95595)"
52531,Lucerne Valley 099,3.2,Found,2008,"(34.48733, -116.96055)"
52532,Lucerne Valley 100,0.8,Found,2008,"(34.48738, -116.96065)"
52533,Lucerne Valley 101,4,Found,2008,"(34.48598, -116.95593)"
52560,Northwest Africa 6408,24000,Found,2008,"(0.0, 0.0)"
52561,Northwest Africa 6409,11800,Found,2008,"(0.0, 0.0)"
52562,Northwest Africa 6410,10000,Found,2009,"(0.0, 0.0)"
52563,Northwest Africa 6411,43000,Found,2006,"(0.0, 0.0)"
52564,Northwest Africa 6412,1716,Found,2009,"(0.0, 0.0)"
52565,Northwest Africa 6413,3200,Found,2009,"(0.0, 0.0)"
52569,Northwest Africa 6340,164,Found,2010,"(0.0, 0.0)"
52570,Northwest Africa 6341,136,Found,2010,"(0.0, 0.0)"
52571,Northwest Africa 6342,72.2,Found,2010,"(0.0, 0.0)"
52572,Northwest Africa 6343,64.5,Found,2010,"(0.0, 0.0)"
52573,Northwest Africa 6344,942,Found,2010,"(0.0, 0.0)"
52574,Northwest Africa 6345,26,Found,2010,"(0.0, 0.0)"
52575,Northwest Africa 6346,94.7,Found,2010,"(0.0, 0.0)"
52576,Northwest Africa 6347,148,Found,2010,"(0.0, 0.0)"
52578,Northwest Africa 6349,730,Found,2010,"(0.0, 0.0)"
52579,Northwest Africa 6350,50.5,Found,2010,"(0.0, 0.0)"
52580,Northwest Africa 6351,1123,Found,2010,"(0.0, 0.0)"
52581,Northwest Africa 6352,1277,Found,2010,"(0.0, 0.0)"
52582,Northwest Africa 6353,168.3,Found,2010,"(0.0, 0.0)"
52583,Northwest Africa 6354,54.3,Found,2010,"(0.0, 0.0)"
52584,Northwest Africa 6355,760,Found,2010,"(0.0, 0.0)"
52585,Northwest Africa 6356,554,Found,2005,"(0.0, 0.0)"
52586,Dhofar 1580,1503,Found,2004,"(18.56783, 54.42683)"
52587,Dhofar 1581,488,Found,2004,"(18.48683, 54.35033)"
52588,Dhofar 1582,276,Found,2004,"(19.3695, 54.53817)"
52589,Dhofar 1583,510,Found,2004,"(18.49767, 54.33017)"
52590,Dhofar 1584,194,Found,2004,"(18.42083, 54.428)"
52591,Dhofar 1585,256,Found,2004,"(18.78383, 54.42017)"
52592,Dhofar 1586,78,Found,2004,"(19.17017, 54.56867)"
52593,Dhofar 1587,36,Found,2004,"(19.05767, 54.54567)"
52594,Dhofar 1588,1224,Found,2004,"(18.99317, 54.27933)"
52595,Dhofar 1589,360,Found,2004,"(18.67267, 54.42917)"
52596,Dhofar 1590,996,Found,2004,"(18.95167, 54.28117)"
52597,Dhofar 1591,556,Found,2005,"(18.76433, 54.387)"
52598,Dhofar 1592,274,Found,2004,"(18.918, 54.35383)"
52599,Dhofar 1593,1254,Found,2004,"(18.93583, 54.3195)"
52600,Dhofar 1594,176,Found,2004,"(18.9895, 54.43417)"
52601,Dhofar 1595,130,Found,2004,"(19.323, 54.53717)"
52602,Dhofar 1596,110,Found,2004,"(18.32117, 54.1995)"
52603,Dhofar 1597,4558,Found,2004,"(18.96133, 54.3685)"
52604,Shişr 168,12688,Found,2004,"(18.60667, 53.95117)"
52605,Shişr 169,1304,Found,2004,"(18.60417, 53.96833)"
52606,Northwest Africa 6357,109,Found,2008,"(0.0, 0.0)"
52607,Northwest Africa 6358,186,Found,2008,"(0.0, 0.0)"
52610,Northwest Africa 6361,300,Found,2004,"(0.0, 0.0)"
52612,Northwest Africa 6363,300,Found,2004,"(0.0, 0.0)"
52614,Northwest Africa 6365,48.7,Found,2009,"(0.0, 0.0)"
52617,Sayh al Uhaymir 525,212,Found,2006,"(20.9645, 56.72033)"
52618,Dhofar 1598,766,Found,2004,"(18.55933, 54.49467)"
52619,Ramlat as Sahmah 330,1130,Found,2004,"(20.07917, 56.33317)"
52620,Ramlat as Sahmah 331,360,Found,2004,"(20.0915, 56.3575)"
52621,Dhofar 1599,240,Found,2004,"(18.88133, 54.39867)"
52623,Dhofar 1601,1166,Found,2003,"(19.185, 54.631)"
52634,Dhofar 1611,1124,Found,2003,"(19.13333, 54.65267)"
52635,Northwest Africa 6368,6000,Found,2009,"(0.0, 0.0)"
52636,Northwest Africa 6369,14830,Found,2009,"(0.0, 0.0)"
52637,Dhofar 1612,124,Found,2010,"(18.58333, 54.13333)"
52641,Yelland Dry Lake,76000,Found,2007,"(39.35067, -114.40783)"
52642,Shahdad,1074,Found,2005,"(30.55383, 57.78417)"
52643,San Juan 040,34.5,Found,2009,"(-25.44, -69.884)"
52644,San Juan 041,88.1,Found,2009,"(-25.4395, -69.884)"
52645,San Juan 042,13.9,Found,2009,"(-25.444833, -69.881)"
52646,San Juan 045,9.9,Found,2009,"(-25.4435, -69.866667)"
52647,San Juan 052,49,Found,2009,"(-25.4395, -69.885833)"
52648,Biduna Blowhole 001,103.4,Found,2009,"(-31.01667, 131.31667)"
52649,Ifould Lake 001,40.9,Found,2008,"(-30.85, 132.08333)"
52650,Watson 004,1.3,Found,2008,"(-30.48333, 131.55)"
52651,Watson 005,1.6,Found,2009,"(-30.5, 131.7)"
52652,Watson 006,53,Found,2009,"(-30.5, 131.7)"
52653,Watson 008,1.5,Found,2009,"(-30.5, 131.68333)"
52654,Watson 009,1,Found,2009,"(-30.5, 131.68333)"
52655,Watson 010,19.3,Found,2009,"(-30.5, 131.71667)"
52656,Watson 011,4.1,Found,2009,"(-30.51667, 131.5)"
52663,Northwest Africa 6420,371,Found,2010,"(0.0, 0.0)"
52664,Northwest Africa 6421,88,Found,2010,"(0.0, 0.0)"
52666,Northwest Africa 6423,2010,Found,2010,"(0.0, 0.0)"
52667,Northwest Africa 6424,469,Found,2010,"(0.0, 0.0)"
52752,Stump Spring 083,13700,Found,2010,"(35.98728, -115.85828)"
52755,Hyattville,8911,Found,2008,"(44.33823, -107.67405)"
52756,Northwest Africa 6453,550,Found,2006,"(0.0, 0.0)"
52762,Northwest Africa 6436,115.7,Found,2009,"(0.0, 0.0)"
52764,Northwest Africa 6438,225,Found,2009,"(0.0, 0.0)"
52765,Northwest Africa 6439,447,Found,2009,"(0.0, 0.0)"
52766,Northwest Africa 6440,19.1,Found,2009,"(0.0, 0.0)"
52768,Northwest Africa 6442,237,Found,2010,"(0.0, 0.0)"
52769,Northwest Africa 6443,365,Found,2010,"(0.0, 0.0)"
52770,Northwest Africa 6444,164,Found,2010,"(0.0, 0.0)"
52773,Northwest Africa 6447,147,Found,2010,"(0.0, 0.0)"
52774,Northwest Africa 6448,44.7,Found,2010,"(0.0, 0.0)"
52775,Northwest Africa 6449,64.6,Found,2003,"(0.0, 0.0)"
52777,Northwest Africa 6451,411,Found,2009,"(0.0, 0.0)"
52779,Jiddat al Harasis 628,16000,Found,2009,"(19.83956, 55.76756)"
52780,Dhofar 1613,8.6,Found,2009,"(18.69542, 54.47425)"
52781,Dhofar 1614,12.5,Found,2009,"(18.72858, 54.53281)"
52782,Shişr 170,173.2,Found,2009,"(18.36442, 53.59686)"
52783,Shişr 171,74.6,Found,2009,"(18.63578, 53.90467)"
52784,Dhofar 1615,129.8,Found,2009,"(19.35514, 54.86961)"
52785,Sayh al Uhaymir 526,806,Found,2010,"(20.52596, 56.79725)"
52786,Jiddat al Harasis 629,888,Found,2010,"(19.78991, 55.96635)"
52787,Jiddat al Harasis 630,3036,Found,2010,"(19.79759, 55.89089)"
52788,Jiddat al Harasis 631,28.32,Found,2010,"(19.99521, 56.50031)"
52789,Sayh al Uhaymir 527,379,Found,2010,"(20.03024, 56.64801)"
52790,Jiddat al Harasis 632,421,Found,2010,"(19.8846, 56.51406)"
52791,Jiddat al Harasis 633,51.1,Found,2010,"(19.79851, 56.35573)"
52792,Jiddat al Harasis 634,206.9,Found,2010,"(19.8356, 56.40041)"
52793,Jiddat al Harasis 635,397.8,Found,2010,"(19.66889, 55.7427)"
52794,Jiddat al Harasis 636,76.4,Found,2010,"(19.67709, 55.74549)"
52795,Jiddat al Harasis 637,165.3,Found,2010,"(19.68364, 55.74724)"
52796,Jiddat al Harasis 638,88.2,Found,2010,"(19.70517, 55.75342)"
52797,Jiddat al Harasis 639,802,Found,2010,"(19.75844, 55.71485)"
52798,Jiddat al Harasis 640,233,Found,2010,"(19.73667, 55.67472)"
52804,Coyote Dry Lake 318,7.2,Found,2009,"(35.0751, -116.75038)"
52826,Northwest Africa 6467,631.5,Found,2009,"(0.0, 0.0)"
52827,Northwest Africa 6204,43.5,Found,2009,"(0.0, 0.0)"
52830,Northwest Africa 6470,96,Found,2010,"(0.0, 0.0)"
52831,Northwest Africa 6471,603,Found,2010,"(0.0, 0.0)"
52834,Northwest Africa 6474,312,Found,2010,"(0.0, 0.0)"
52835,Northwest Africa 6475,602,Found,2010,"(0.0, 0.0)"
52836,Northwest Africa 6476,800,Found,2010,"(0.0, 0.0)"
52837,Northwest Africa 6477,385,Found,2010,"(0.0, 0.0)"
52838,Northwest Africa 6478,437,Found,2010,"(0.0, 0.0)"
52840,Northwest Africa 6480,60.1,Found,2010,"(0.0, 0.0)"
52841,Northwest Africa 6481,13.7,Found,2010,"(0.0, 0.0)"
52843,Lorton,329.7,Fell,2010,"(38.70066, -77.21163)"
52845,Northwest Africa 6484,688,Found,2010,"(0.0, 0.0)"
52846,Northwest Africa 6485,41.3,Found,2010,"(0.0, 0.0)"
52847,Northwest Africa 6486,4.5,Found,2009,"(0.0, 0.0)"
52849,Northwest Africa 6488,2370,Found,2010,"(0.0, 0.0)"
52850,Northwest Africa 6489,3.2,Found,2010,"(0.0, 0.0)"
52851,Willcox Playa 009,160,Found,2009,"(32.07667, -109.8455)"
52852,Boulder Mine,1560,Found,2008,"(34.685, -114.323)"
52853,Harper Dry Lake 036,85.5,Found,2010,"(35.03333, -117.28333)"
52854,Hautes Fagnes,185,Found,1965,"(50.58333, 6.16667)"
52855,Imlay,770,Found,2009,"(40.74018, -118.17285)"
52856,Cuddeback Dry Lake 023,123,Found,1986,"(35.3248, -117.47983)"
52857,Northwest Africa 6490,80,Found,2002,"(0.0, 0.0)"
52858,Mount Moroto,752,Found,1995,"(2.5, 34.75)"
52859,Gove,0,Found,1979,"(-12.26333, 136.83833)"
52860,Northwest Africa 6454,300,Found,2005,"(0.0, 0.0)"
52861,Sayh al Uhaymir 493,134,Found,2009,"(20.53333, 57.3)"
52862,Northwest Africa 6491,1100,Found,2004,"(0.0, 0.0)"
52863,Northwest Africa 6492,45,Found,2004,"(0.0, 0.0)"
52864,Northwest Africa 6493,41.5,Found,2005,"(0.0, 0.0)"
52866,Northwest Africa 6495,11.5,Found,2005,"(0.0, 0.0)"
52868,Northwest Africa 6497,44.6,Found,2005,"(0.0, 0.0)"
52871,Northwest Africa 6500,311,Found,2009,"(0.0, 0.0)"
52872,Northwest Africa 6501,93,Found,2009,"(0.0, 0.0)"
52873,Northwest Africa 6502,7.1,Found,2009,"(0.0, 0.0)"
52874,Northwest Africa 6503,20.1,Found,2009,"(0.0, 0.0)"
52875,Northwest Africa 6504,45,Found,2009,"(0.0, 0.0)"
52876,Northwest Africa 6505,62,Found,2009,"(0.0, 0.0)"
52877,Northwest Africa 6506,169.3,Found,2009,"(0.0, 0.0)"
52878,Northwest Africa 6507,5.1,Found,2009,"(0.0, 0.0)"
52879,Northwest Africa 6508,146,Found,2009,"(0.0, 0.0)"
52880,Northwest Africa 6509,106.6,Found,2010,"(0.0, 0.0)"
52881,Northwest Africa 6510,433.3,Found,2010,"(0.0, 0.0)"
52882,Northwest Africa 6511,725,Found,2010,"(0.0, 0.0)"
52886,Red Dry Lake 067,6.2,Found,2009,"(35.65868, -114.02573)"
52887,Dhofar 1619,6.18,Found,2007,"(18.67458, 54.43995)"
52888,Bouanane,1395,Found,2009,"(31.98333, -3.2)"
52889,Northwest Africa 6513,4055,Found,2009,"(0.0, 0.0)"
52890,Romashki,3400,Found,2009,"(50.28533, 46.69967)"
52891,Red Dry Lake 068,26.2,Found,2008,"(35.64, -114.03285)"
52892,Northwest Africa 6515,2510,Found,2010,"(0.0, 0.0)"
52909,Northwest Africa 6532,110,Found,2009,"(0.0, 0.0)"
52910,Northwest Africa 6533,50,Found,2009,"(0.0, 0.0)"
52911,Northwest Africa 6534,36,Found,2009,"(0.0, 0.0)"
52912,Northwest Africa 6535,25,Found,2009,"(0.0, 0.0)"
52913,Northwest Africa 6536,40,Found,2009,"(0.0, 0.0)"
52914,Northwest Africa 6537,180,Found,2009,"(0.0, 0.0)"
52915,Northwest Africa 6538,59,Found,2009,"(0.0, 0.0)"
52916,Northwest Africa 6539,29,Found,2009,"(0.0, 0.0)"
52917,Northwest Africa 6540,98,Found,2007,"(0.0, 0.0)"
52918,Northwest Africa 6541,2460,Found,2005,"(0.0, 0.0)"
52919,Northwest Africa 6543,198,Found,2007,"(0.0, 0.0)"
52920,Northwest Africa 6548,188,Found,2010,"(0.0, 0.0)"
52921,Northwest Africa 6544,34.75,Found,2006,"(0.0, 0.0)"
52922,Northwest Africa 6545,361,Found,2006,"(0.0, 0.0)"
52923,Northwest Africa 6546,214,Found,2006,"(0.0, 0.0)"
52924,Northwest Africa 6547,92.2,Found,2006,"(0.0, 0.0)"
52925,Northwest Africa 6549,228.7,Found,2008,"(0.0, 0.0)"
52926,Northwest Africa 6551,113.6,Found,2008,"(0.0, 0.0)"
52927,Northwest Africa 6552,5824,Found,2008,"(0.0, 0.0)"
52929,Northwest Africa 6554,138,Found,2010,"(0.0, 0.0)"
52930,Northwest Africa 6555,29.72,Found,2010,"(0.0, 0.0)"
52931,Northwest Africa 6556,224,Found,2010,"(0.0, 0.0)"
52932,Northwest Africa 6557,68,Found,2010,"(0.0, 0.0)"
52935,Northwest Africa 6560,5888,Found,2010,"(0.0, 0.0)"
52939,Northwest Africa 6564,188,Found,2010,"(0.0, 0.0)"
52941,Northwest Africa 6566,145,Found,2010,"(0.0, 0.0)"
52942,Watson 003,2.6,Found,2008,"(-30.48333, 131.55)"
52943,Watson 007,19.5,Found,2009,"(-30.48333, 131.68333)"
52944,Watson 012,103.1,Found,2009,"(-30.56667, 131.5)"
52945,Yarle Lakes 004,4.6,Found,2009,"(-30.5, 131.46667)"
52946,Northwest Africa 6427,169,Found,2010,"(0.0, 0.0)"
52947,Northwest Africa 6429,253,Found,2010,"(0.0, 0.0)"
52948,Northwest Africa 6430,506,Found,2010,"(0.0, 0.0)"
52949,Northwest Africa 6514,3200,Found,NA,"(0.0, 0.0)"
52950,Northwest Africa 6542,15.8,Found,2005,"(0.0, 0.0)"
52953,Northwest Africa 6569,340,Found,2010,"(0.0, 0.0)"
52954,Northwest Africa 6570,415,Found,2010,"(0.0, 0.0)"
52956,Northwest Africa 6572,50.2,Found,2010,"(0.0, 0.0)"
52957,Northwest Africa 6573,37,Found,2010,"(0.0, 0.0)"
52959,Northwest Africa 6575,135,Found,2010,"(0.0, 0.0)"
52960,Northwest Africa 6576,245,Found,2010,"(0.0, 0.0)"
52962,Bluewing 037,37.2,Found,2009,"(40.2819, -118.94693)"
52967,Cuddeback Dry Lake 028,19.5,Found,2008,"(35.296, -117.472)"
52968,Cuddeback Dry Lake 029,22.2,Found,2008,"(35.296, -117.472)"
52971,Red Dry Lake 071,4.35,Found,2010,"(35.62453, -114.04688)"
52973,Northwest Africa 6578,1638,Found,2010,"(0.0, 0.0)"
52974,Cuddeback Dry Lake 013,1.6,Found,2008,"(35.31218, -117.45303)"
52978,Cuddeback Dry Lake 017,23.1,Found,2008,"(35.28528, -117.48305)"
52979,Cuddeback Dry Lake 018,8.5,Found,2008,"(35.28638, -117.48305)"
52980,Cuddeback Dry Lake 019,10.1,Found,2008,"(35.30455, -117.45817)"
52982,Roach Dry Lake 113,39.6,Found,2010,"(35.66594, -115.37081)"
52983,Harper Dry Lake 018,39.7,Found,2007,"(35.0421, -117.27512)"
52984,Northwest Africa 6581,146.5,Found,2008,"(0.0, 0.0)"
52985,Northwest Africa 6583,1825,Found,2010,"(0.0, 0.0)"
52986,Dominion Range 08017,1021.1,Found,2008,"(0.0, 0.0)"
52987,Dominion Range 08018,1447.8,Found,2008,"(0.0, 0.0)"
52988,Dominion Range 08020,1020.6,Found,2008,"(0.0, 0.0)"
52989,Dominion Range 08022,825.3,Found,2008,"(0.0, 0.0)"
52990,Dominion Range 08025,566.1,Found,2008,"(0.0, 0.0)"
52991,Dominion Range 08026,222.5,Found,2008,"(0.0, 0.0)"
52992,Dominion Range 08032,212.4,Found,2008,"(0.0, 0.0)"
52993,Dominion Range 08033,319.7,Found,2008,"(0.0, 0.0)"
52994,Dominion Range 08034,96.9,Found,2008,"(0.0, 0.0)"
52995,Dominion Range 08035,251.4,Found,2008,"(0.0, 0.0)"
52996,Dominion Range 08037,172.6,Found,2008,"(0.0, 0.0)"
52997,Dominion Range 08038,131.3,Found,2008,"(0.0, 0.0)"
52998,Dominion Range 08039,89.8,Found,2008,"(0.0, 0.0)"
52999,Dominion Range 08040,106.7,Found,2008,"(0.0, 0.0)"
53000,Dominion Range 08041,145.8,Found,2008,"(0.0, 0.0)"
53001,Dominion Range 08042,125.5,Found,2008,"(0.0, 0.0)"
53002,Dominion Range 08043,83.5,Found,2008,"(0.0, 0.0)"
53003,Dominion Range 08044,124.4,Found,2008,"(0.0, 0.0)"
53004,Dominion Range 08045,82.9,Found,2008,"(0.0, 0.0)"
53005,Dominion Range 08046,122.4,Found,2008,"(0.0, 0.0)"
53006,Dominion Range 08047,78.8,Found,2008,"(0.0, 0.0)"
53007,Dominion Range 08048,64.8,Found,2008,"(0.0, 0.0)"
53008,Dominion Range 08049,70.3,Found,2008,"(0.0, 0.0)"
53009,Dominion Range 08050,154.2,Found,2008,"(0.0, 0.0)"
53010,Dominion Range 08051,193.1,Found,2008,"(0.0, 0.0)"
53011,Dominion Range 08052,88.7,Found,2008,"(0.0, 0.0)"
53012,Dominion Range 08053,74.6,Found,2008,"(0.0, 0.0)"
53013,Dominion Range 08054,68.2,Found,2008,"(0.0, 0.0)"
53014,Dominion Range 08055,44.3,Found,2008,"(0.0, 0.0)"
53015,Dominion Range 08056,65.9,Found,2008,"(0.0, 0.0)"
53016,Dominion Range 08057,44.2,Found,2008,"(0.0, 0.0)"
53017,Dominion Range 08058,54.2,Found,2008,"(0.0, 0.0)"
53018,Dominion Range 08059,88,Found,2008,"(0.0, 0.0)"
53019,Dominion Range 08061,48.4,Found,2008,"(0.0, 0.0)"
53020,Dominion Range 08062,51.6,Found,2008,"(0.0, 0.0)"
53021,Dominion Range 08064,39.3,Found,2008,"(0.0, 0.0)"
53022,Dominion Range 08066,115.6,Found,2008,"(0.0, 0.0)"
53023,Dominion Range 08077,19.4,Found,2008,"(0.0, 0.0)"
53024,Dominion Range 08080,149.9,Found,2008,"(0.0, 0.0)"
53025,Dominion Range 08081,193.5,Found,2008,"(0.0, 0.0)"
53026,Dominion Range 08082,255.2,Found,2008,"(0.0, 0.0)"
53027,Dominion Range 08083,220.1,Found,2008,"(0.0, 0.0)"
53028,Dominion Range 08084,247.9,Found,2008,"(0.0, 0.0)"
53029,Dominion Range 08087,38.2,Found,2008,"(0.0, 0.0)"
53030,Dominion Range 08089,53.1,Found,2008,"(0.0, 0.0)"
53031,Dominion Range 08090,33.9,Found,2008,"(0.0, 0.0)"
53032,Dominion Range 08096,28.1,Found,2008,"(0.0, 0.0)"
53033,Dominion Range 08097,56.4,Found,2008,"(0.0, 0.0)"
53034,Dominion Range 08103,14.7,Found,2008,"(0.0, 0.0)"
53035,Dominion Range 08104,28.8,Found,2008,"(0.0, 0.0)"
53036,Dominion Range 08110,86,Found,2008,"(0.0, 0.0)"
53037,Dominion Range 08111,36.3,Found,2008,"(0.0, 0.0)"
53038,Dominion Range 08112,30.8,Found,2008,"(0.0, 0.0)"
53039,Dominion Range 08113,58.6,Found,2008,"(0.0, 0.0)"
53040,Dominion Range 08114,27,Found,2008,"(0.0, 0.0)"
53041,Dominion Range 08115,65.3,Found,2008,"(0.0, 0.0)"
53042,Dominion Range 08116,95.8,Found,2008,"(0.0, 0.0)"
53043,Dominion Range 08117,43.9,Found,2008,"(0.0, 0.0)"
53044,Dominion Range 08118,102.8,Found,2008,"(0.0, 0.0)"
53045,Dominion Range 08119,54.7,Found,2008,"(0.0, 0.0)"
53046,Dominion Range 08200,15.9,Found,2008,"(0.0, 0.0)"
53047,Dominion Range 08201,21.1,Found,2008,"(0.0, 0.0)"
53048,Dominion Range 08202,21.8,Found,2008,"(0.0, 0.0)"
53049,Dominion Range 08203,33.2,Found,2008,"(0.0, 0.0)"
53050,Dominion Range 08204,24.1,Found,2008,"(0.0, 0.0)"
53051,Dominion Range 08205,17.7,Found,2008,"(0.0, 0.0)"
53052,Dominion Range 08206,39,Found,2008,"(0.0, 0.0)"
53053,Dominion Range 08207,22.6,Found,2008,"(0.0, 0.0)"
53054,Dominion Range 08208,27.1,Found,2008,"(0.0, 0.0)"
53055,Dominion Range 08209,25.4,Found,2008,"(0.0, 0.0)"
53056,Dominion Range 08210,15.9,Found,2008,"(0.0, 0.0)"
53057,Dominion Range 08211,12.6,Found,2008,"(0.0, 0.0)"
53058,Dominion Range 08212,8.2,Found,2008,"(0.0, 0.0)"
53059,Dominion Range 08213,9.3,Found,2008,"(0.0, 0.0)"
53060,Dominion Range 08214,9.4,Found,2008,"(0.0, 0.0)"
53061,Dominion Range 08215,14.6,Found,2008,"(0.0, 0.0)"
53062,Dominion Range 08216,13,Found,2008,"(0.0, 0.0)"
53063,Dominion Range 08217,13.4,Found,2008,"(0.0, 0.0)"
53064,Dominion Range 08218,18.3,Found,2008,"(0.0, 0.0)"
53065,Dominion Range 08219,21.9,Found,2008,"(0.0, 0.0)"
53066,Dominion Range 08230,29.6,Found,2008,"(0.0, 0.0)"
53067,Dominion Range 08231,23.3,Found,2008,"(0.0, 0.0)"
53068,Dominion Range 08232,20.4,Found,2008,"(0.0, 0.0)"
53069,Dominion Range 08233,18.9,Found,2008,"(0.0, 0.0)"
53070,Dominion Range 08234,37.5,Found,2008,"(0.0, 0.0)"
53071,Dominion Range 08235,25.8,Found,2008,"(0.0, 0.0)"
53072,Dominion Range 08236,27.6,Found,2008,"(0.0, 0.0)"
53073,Dominion Range 08237,31.3,Found,2008,"(0.0, 0.0)"
53074,Dominion Range 08238,29.9,Found,2008,"(0.0, 0.0)"
53075,Dominion Range 08239,24.2,Found,2008,"(0.0, 0.0)"
53076,Dominion Range 08240,37.4,Found,2008,"(0.0, 0.0)"
53077,Dominion Range 08241,20.6,Found,2008,"(0.0, 0.0)"
